Filename,Class Name,Substructure,Status
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rr)ccc(rrr),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(hh)cccc(hhh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rh)cccc(hhh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rr)cccc(hhh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(hh)cccc(rhh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rh)cccc(rhh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rr)cccc(rhh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(hh)cccc(rrh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rh)cccc(rrh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rr)cccc(rrh),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(hh)cccc(rrr),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rh)cccc(rrr),UNIQUE
subsLongerRadicalChains5Carbons.sdf,.c(XX)cccc(XXX),.c(rr)cccc(rrr),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(hh)ccccc(hhh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rh)ccccc(hhh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rr)ccccc(hhh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(hh)ccccc(rhh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rh)ccccc(rhh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rr)ccccc(rhh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(hh)ccccc(rrh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rh)ccccc(rrh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rr)ccccc(rrh),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(hh)ccccc(rrr),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rh)ccccc(rrr),UNIQUE
subsLongerRadicalChains6Carbons.sdf,.c(XX)ccccc(XXX),.c(rr)ccccc(rrr),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(hh)coc(hhh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rh)coc(hhh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rr)coc(hhh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(hh)coc(rhh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rh)coc(rhh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rr)coc(rhh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(hh)coc(rrh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rh)coc(rrh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rr)coc(rrh),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(hh)coc(rrr),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rh)coc(rrr),UNIQUE
subsAldKetone.sdf,.c(XX)coc(XXX),.c(rr)coc(rrr),UNIQUE
subsPeroxy.sdf,.ccc(X)(X)(ooh),.ccc(h)(h)(ooh),UNIQUE
subsPeroxy.sdf,.ccc(X)(X)(ooh),.ccc(r)(h)(ooh),UNIQUE
subsPeroxy.sdf,.ccc(X)(X)(ooh),.ccc(r)(r)(ooh),UNIQUE
subsChainPeroxy.sdf,.cccc(ooh)(X),.cccc(ooh)(h),UNIQUE
subsLongerRadicalChains.sdf,.cccc(X),.cccc(h),UNIQUE
subsChainPeroxy.sdf,.ccccc(ooh)(X),.ccccc(ooh)(h),UNIQUE
subsLongerRadicalChains.sdf,.ccccc(X),.ccccc(h),UNIQUE
subsChainPeroxy.sdf,.cccccc(ooh)(X),.cccccc(ooh)(h),UNIQUE
subsLongerRadicalChains.sdf,.cccccc(X),.cccccc(h),UNIQUE
subsChainPeroxy.sdf,.ccccccc(ooh)(X),.ccccccc(ooh)(h),UNIQUE
subsLongerRadicalChains.sdf,.ccccccc(X),.ccccccc(h),UNIQUE
subsAldKetone2.sdf,.ccccco(X),.ccccco(h),UNIQUE
subsAldKetone2.sdf,.ccccco(X),.ccccco(r),UNIQUE
subsAldKetone2.sdf,.cccco(X),.cccco(h),UNIQUE
subsAldKetone2.sdf,.cccco(X),.cccco(r),UNIQUE
subsAldKetone2.sdf,.ccco(X),.ccco(h),UNIQUE
subsAldKetone2.sdf,.ccco(X),.ccco(r),UNIQUE
subsAldKetone2.sdf,.cco(X),.cco(h),UNIQUE
subsAldKetone2.sdf,.cco(X),.cco(r),UNIQUE
subsAlkoxyRadical.sdf,.oc(QQQ),.oc(qqq),Q-CLASS
subsAlkoxyRadical.sdf,.oc(XXX),.oc(hhh),UNIQUE
subsAlkoxyRadical.sdf,.oc(XXX),.oc(rhh),UNIQUE
subsAlkoxyRadical.sdf,.oc(XXX),.oc(rrh),UNIQUE
subsAlkoxyRadical.sdf,.oc(XXX),.oc(rrr),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(QQ)(QQQ),.occ-(qq)(qqq),Q-CLASS
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(hh)(hhh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rh)(hhh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rr)(hhh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(hh)(rhh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rh)(rhh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rr)(rhh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(hh)(rrh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rh)(rrh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rr)(rrh),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(hh)(rrr),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rh)(rrr),UNIQUE
subsAlkoxyRadical2.sdf,.occ-(XX)(XXX),.occ-(rr)(rrr),UNIQUE
subsAlkoxy.sdf,.occcc,.occcc,UNIQUE
subsAlphaOlefin.sdf,alphaolefin,alphaolefin,UNIQUE
subsAlphaOlefin.sdf,alphaolefin-(QQ)(Q)(XXX),alphaolefin-(qq)(q)(hhh),Q-CLASS
subsAlphaOlefin.sdf,alphaolefin-(QQ)(Q)(XXX),alphaolefin-(qq)(q)(rhh),Q-CLASS
subsAlphaOlefin.sdf,alphaolefin-(QQ)(Q)(XXX),alphaolefin-(qq)(q)(rrh),Q-CLASS
subsAlphaOlefin.sdf,alphaolefin-(QQ)(Q)(XXX),alphaolefin-(qq)(q)(rrr),Q-CLASS
subsAlphaOlefin.sdf,alphaolefin-radical,alphaolefin-radical,UNIQUE
subsAlphaOlefin.sdf,alphaolefin-radical(QQ)(Q)(XX),alphaolefin-radical(qq)(q)(hh),Q-CLASS
subsAlphaOlefin.sdf,alphaolefin-radical(QQ)(Q)(XX),alphaolefin-radical(qq)(q)(rh),Q-CLASS
subsAlphaOlefin.sdf,alphaolefin-radical(QQ)(Q)(XX),alphaolefin-radical(qq)(q)(rr),Q-CLASS
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(h)(h)(hhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(r)(h)(hhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(h)(r)(hhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(r)(r)(hhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(h)(h)(rhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(r)(h)(rhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(h)(r)(rhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(r)(r)(rhh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(h)(h)(rrh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(r)(h)(rrh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(h)(r)(rrh),UNIQUE
subsAlphaOlefin3.sdf,alphaolefin-radical(X)(X)(XXX),alphaolefin-radical(r)(r)(rrh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(hh)(h)(hh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rh)(h)(hh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rr)(h)(hh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(hh)(r)(hh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rh)(r)(hh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rr)(r)(hh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(hh)(h)(rh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rh)(h)(rh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rr)(h)(rh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(hh)(r)(rh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rh)(r)(rh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rr)(r)(rh),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(hh)(h)(rr),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rh)(h)(rr),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rr)(h)(rr),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(hh)(r)(rr),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rh)(r)(rr),UNIQUE
subsAlphaOlefin2.sdf,alphaolefin-radical(XX)(X)(XX),alphaolefin-radical(rr)(r)(rr),UNIQUE
subsAlphaOlefinOO.sdf,alphaolefinOO-radical,alphaolefinOO-radical,UNIQUE
subsAlphaOlefinOO.sdf,alphaolefinOO-radical(QQ)(Q)(XX),alphaolefinOO-radical(qq)(q)(hh),Q-CLASS
subsAlphaOlefinOO.sdf,alphaolefinOO-radical(QQ)(Q)(XX),alphaolefinOO-radical(qq)(q)(rh),Q-CLASS
subsAlphaOlefinOO.sdf,alphaolefinOO-radical(QQ)(Q)(XX),alphaolefinOO-radical(qq)(q)(rr),Q-CLASS
subsBetaAldRadButene.sdf,betaaldradolefin(QQ)(Q)(XX),betaaldradolefin(qq)(q)(hh),Q-CLASS
subsBetaAldRadButene.sdf,betaaldradolefin(QQ)(Q)(XX),betaaldradolefin(qq)(q)(rh),Q-CLASS
subsBetaAldRadButene.sdf,betaaldradolefin(QQ)(Q)(XX),betaaldradolefin(qq)(q)(rr),Q-CLASS
subsBetaOlefin.sdf,betaolefin,betaolefin,UNIQUE
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(hh)(hhh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rh)(hhh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rr)(hhh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(hh)(rhh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rh)(rhh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rr)(rhh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(hh)(rrh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rh)(rrh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rr)(rrh),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(hh)(rrr),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rh)(rrr),Q-CLASS
subsBetaOlefin.sdf,betaolefin(QQ)(Q)(XX)(XXX),betaolefin(qq)(q)(rr)(rrr),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(hh)(hh),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(rh)(hh),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(rr)(hh),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(hh)(rh),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(rh)(rh),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(rr)(rh),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(hh)(rr),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(rh)(rr),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinrad(QQ)(Q)(XX)(XX),betaolefinrad(qq)(q)(rr)(rr),Q-CLASS
subsBetaOlefinRadical.sdf,betaolefinradical,betaolefinradical,DUPLICATE
subsBetaPeroxyButene.sdf,betaolefinradical,betaolefinradical,DUPLICATE
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(hh)(hh),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(rh)(hh),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(rr)(hh),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(hh)(rh),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(rh)(rh),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(rr)(rh),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(hh)(rr),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(rh)(rr),Q-CLASS
subsBetaPeroxyButene.sdf,betaperoxyolefin(QQ)(Q)(XX)(XX),betaperoxyolefin(qq)(q)(rr)(rr),Q-CLASS
subsAlkene2.sdf,butene,butene,UNIQUE
subsPeroxy.sdf,c(Q)(Q)(Q)(o.),c(q)(q)(q)(o.),Q-CLASS
subsPeroxy.sdf,c(Q)(Q)(X)(coo.),c(q)(q)(h)(coo.),Q-CLASS
subsAldKetone5.sdf,c(QQ)c(Q)co,c(qq)c(q)co,Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(hh)c(hh),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(rh)c(hh),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(rr)c(hh),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(hh)c(rh),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(rh)c(rh),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(rr)c(rh),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(hh)c(rr),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(rh)c(rr),Q-CLASS
subsKetoAlkene2.sdf,c(QQ)c(Q)coc(XX)c(XX),c(qq)c(q)coc(rr)c(rr),Q-CLASS
subsAldKetone5.sdf,c(QQQ).c(o),c(qqq).c(o),Q-CLASS
subsAlkene3.sdf,c(QQQ)coc(Q)c(QQ),c(qqq)coc(q)c(qq),Q-CLASS
subsAldKetone9.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(h)c(hh),DUPLICATE (Q-CLASS)
subsAldKetone9.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(r)c(hh),DUPLICATE (Q-CLASS)
subsAldKetone9.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(h)c(rh),DUPLICATE (Q-CLASS)
subsAldKetone9.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(r)c(rh),DUPLICATE (Q-CLASS)
subsAldKetone9.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(h)c(rr),DUPLICATE (Q-CLASS)
subsAldKetone9.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(r)c(rr),DUPLICATE (Q-CLASS)
subsKetoAlkene.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(h)c(hh),DUPLICATE (Q-CLASS)
subsKetoAlkene.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(r)c(hh),DUPLICATE (Q-CLASS)
subsKetoAlkene.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(h)c(rh),DUPLICATE (Q-CLASS)
subsKetoAlkene.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(r)c(rh),DUPLICATE (Q-CLASS)
subsKetoAlkene.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(h)c(rr),DUPLICATE (Q-CLASS)
subsKetoAlkene.sdf,c(QQQ)coc(X)c(XX),c(qqq)coc(r)c(rr),DUPLICATE (Q-CLASS)
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(hh)c(hhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(hh)c(hhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rh)c(hhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rh)c(hhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rr)c(hhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rr)c(hhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(hh)c(rhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(hh)c(rhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rh)c(rhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rh)c(rhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rr)c(rhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rr)c(rhh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(hh)c(rrh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(hh)c(rrh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rh)c(rrh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rh)c(rrh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rr)c(rrh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rr)c(rrh),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(hh)c(rrr),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(hh)c(rrr),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rh)c(rrr),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rh)c(rrr),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(h)c(rr)c(rrr),Q-CLASS
subsAldKetone3.sdf,c(QQQ)coc(X)c(XX)c(XXX),c(qqq)coc(r)c(rr)c(rrr),Q-CLASS
subsAldKetone7.sdf,c(QQQ)coc(XX),c(qqq)coc(hh),Q-CLASS
subsAldKetone7.sdf,c(QQQ)coc(XX),c(qqq)coc(rh),Q-CLASS
subsAldKetone7.sdf,c(QQQ)coc(XX),c(qqq)coc(rr),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(hh)c(hh),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(rh)c(hh),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(rr)c(hh),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(hh)c(rh),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(rh)c(rh),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(rr)c(rh),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(hh)c(rr),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(rh)c(rr),Q-CLASS
subsAldKetone4.sdf,c(QQQ)coc(XX)c(XX),c(qqq)coc(rr)c(rr),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(hh)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(hh)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(hh)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(rh)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(rh)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(rh)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(rr)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(rr)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(rr)c(hh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(hh)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(hh)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(hh)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(rh)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(rh)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(rh)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(rr)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(rr)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(rr)c(rh),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(hh)c(hh)c(rr),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rh)c(hh)c(rr),Q-CLASS
subsAldKetone6.sdf,c(QQQ)coc(XX)c(XX)c(XX),c(qqq)coc(rr)c(hh)c(rr),Q-CLASS
